ID;Text;Label
D1-273;Lipids are a class of macromolecules that include fats, oils, waxes, and some other compounds, and are the main structural components of cell membranes.;Anthropic
D1-274;The force of friction is a force that opposes the relative motion of two surfaces in contact.;Anthropic
D1-275;Homeostasis is the process by which living organisms maintain a stable internal environment in response to changes in external conditions.;Anthropic
D1-276;Protons and neutrons make up the nucleus of an atom, while electrons orbit the nucleus.;Anthropic
D1-277;The human body is composed of approximately 60% water.;Anthropic
D1-278;The Doppler effect is the change in the observed frequency of a wave (or other periodic event) for an observer moving relative to the source of the waves.;Anthropic
D1-279;Amino acids are the building blocks of proteins, which are essential for the structure, function, and regulation of the body's tissues and organs.;Anthropic
D1-280;The half-life of a radioactive isotope is the time it takes for half of the atoms in a radioactive sample to decay.;Anthropic
D1-281;Kinetic energy is the energy of motion, and is directly proportional to the mass of the object and the square of its velocity.;Anthropic
D1-282;Genes are the basic units of heredity, and are made up of DNA, which contains the instructions for the development and function of living organisms.;Anthropic
D1-283;The Law of Conservation of Mass states that the total mass of the reactants in a chemical reaction is equal to the total mass of the products.;Anthropic
D1-284;The human eye can detect light in the visible spectrum, which ranges from approximately 400 to 700 nanometers in wavelength.;Anthropic
D1-285;The first law of motion, also known as the law of inertia, states that an object at rest will remain at rest, and an object in motion will remain in motion, unless acted upon by an unbalanced force.;Anthropic
D1-286;Atoms are the fundamental building blocks of matter, and they are composed of protons, neutrons, and electrons.;Anthropic
D1-287;Photosynthesis is the process by which plants and other organisms convert light energy from the sun into chemical energy in the form of glucose.;Anthropic
D1-288;The second law of motion, also known as the law of acceleration, states that the acceleration of an object is directly proportional to the net force acting on it and inversely proportional to its mass.;Anthropic
D1-289;The human brain contains around 86 billion neurons.;Anthropic
D1-290;Photosynthesis is the process by which plants convert light energy from the sun into chemical energy in the form of glucose.;Anthropic
D1-291;The element carbon is the basis for all known life on Earth.;Anthropic
D1-292;Water is the most abundant substance on the Earth's surface, covering approximately 71% of the planet.;Anthropic
D1-293;DNA (deoxyribonucleic acid) is the hereditary material in humans and almost all other organisms.;Anthropic
D1-294;The speed of light in a vacuum is approximately 299,792,458 meters per second.;Anthropic
D1-295;"The mitochondria are known as the ""powerhouses"" of the cell, as they convert the energy from food into a form that the cell can use.";Anthropic
D1-296;The periodic table is a tabular arrangement of the chemical elements, organized by their atomic number, electron configuration, and recurring chemical properties.;Anthropic
D1-297;Gravity is a fundamental force of nature that attracts objects with mass towards each other.;Anthropic
D1-298;The human body is composed of approximately 60% water.;Anthropic
D1-299;Atoms are the basic units of matter, consisting of a nucleus surrounded by a cloud of electrons.;Anthropic
D1-300;The double-helix structure of DNA was discovered by James Watson and Francis Crick in 1953.;Anthropic
D1-301;The chemical reaction that occurs during photosynthesis can be summarized as 6CO2 + 6H2O → C6H12O6 + 6O2.;Anthropic
D1-302;The human heart beats approximately 72 times per minute on average.;Anthropic
D1-303;Radioactive decay is the process by which an unstable atomic nucleus spontaneously transforms into a more stable configuration.;Anthropic
D1-304;The element oxygen is the most abundant element in the Earth's crust, making up about 46% of its mass.;Anthropic
D1-305;The first law of thermodynamics states that energy can be transformed, but cannot be created or destroyed.;Anthropic
D1-306;The human eye is capable of detecting light in the visible spectrum, which ranges from approximately 400 to 700 nanometers in wavelength.;Anthropic
D1-307;Cells are the basic units of life, and all living organisms are composed of one or more cells.;Anthropic
D1-308;The element hydrogen is the most abundant element in the universe, making up approximately 75% of its elemental composition.;Anthropic
D1-309;"The process of evolution by natural selection was proposed by Charles Darwin in his book ""On the Origin of Species.""";Anthropic
D1-310;The element iron is essential for the transport of oxygen in the human body, as it is a key component of hemoglobin.;Anthropic
D1-311;The second law of thermodynamics states that the entropy of an isolated system not in equilibrium will tend to increase over time, approaching a maximum value at equilibrium.;Anthropic
D1-312;The element carbon is unique in its ability to form a vast number of compounds, including the molecules that are essential for life.;Anthropic
